Sr.No,Round,Institute,Program,Stream,Seat Type,Quota,Category,Opening Rank,Closing Rank
2572,Round 2,University Of Calcutta,Chemical Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,2262,2545
2573,Round 2,University Of Calcutta,Chemical Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,OBC - A,8828,9183
2574,Round 2,University Of Calcutta,Chemical Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,OBC - B,5000,5000
2575,Round 2,University Of Calcutta,Chemical Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,EWS,6425,7994
2576,Round 2,University Of Calcutta,Chemical Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Open,3094,3546
2577,Round 2,University Of Calcutta,Chemical Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,SC,11809,14171
2578,Round 2,University Of Calcutta,Chemical Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,ST,46952,46952
2579,Round 2,University Of Calcutta,Computer Science & Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,912,980
2580,Round 2,University Of Calcutta,Computer Science & Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,OBC - A,3520,4038
2581,Round 2,University Of Calcutta,Computer Science & Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,OBC - B,2666,2666
2582,Round 2,University Of Calcutta,Computer Science & Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,EWS,3365,3849
2583,Round 2,University Of Calcutta,Computer Science & Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Open,1187,1499
2584,Round 2,University Of Calcutta,Computer Science & Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Open (PwD),18655,18655
2585,Round 2,University Of Calcutta,Computer Science & Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,SC,5093,6232
2586,Round 2,University Of Calcutta,Computer Science & Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,ST,30143,31216
2587,Round 2,University Of Calcutta,Electronics & Communication Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,1459,1570
2588,Round 2,University Of Calcutta,Electronics & Communication Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,OBC - A,5930,6424
2589,Round 2,University Of Calcutta,Electronics & Communication Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,OBC - B,3425,4028
2590,Round 2,University Of Calcutta,Electronics & Communication Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,EWS,4705,5298
2591,Round 2,University Of Calcutta,Electronics & Communication Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Open,2127,2270
2592,Round 2,University Of Calcutta,Electronics & Communication Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Open (PwD),25552,25552
2593,Round 2,University Of Calcutta,Electronics & Communication Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,SC,9536,9941
2594,Round 2,University Of Calcutta,Electronics & Communication Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,ST,52389,54370
2595,Round 2,University Of Calcutta,Electronics & Communication Engineering (TFW),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,2369,2369
2596,Round 2,University Of Calcutta,Jute & Fibre Technology,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,4799,5256
2597,Round 2,University Of Calcutta,Jute & Fibre Technology,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,OBC - A,23290,33495
2598,Round 2,University Of Calcutta,Jute & Fibre Technology,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,OBC - B,15444,20934
2599,Round 2,University Of Calcutta,Jute & Fibre Technology,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,EWS,27346,43784
2600,Round 2,University Of Calcutta,Jute & Fibre Technology,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Open,8990,13248
2601,Round 2,University Of Calcutta,Jute & Fibre Technology,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,SC,24310,28929
2602,Round 2,University Of Calcutta,Jute & Fibre Technology (TFW),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,13865,14397
2603,Round 2,University Of Calcutta,Optics & Optoelectronics,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,OBC - A,10579,13020
2604,Round 2,University Of Calcutta,Optics & Optoelectronics,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,OBC - B,7375,7375
2605,Round 2,University Of Calcutta,Optics & Optoelectronics,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,EWS,13709,13709
2606,Round 2,University Of Calcutta,Optics & Optoelectronics,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Open,3875,3998
2607,Round 2,University Of Calcutta,Optics & Optoelectronics,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,SC,14721,15809
2608,Round 2,University Of Calcutta,Optics & Optoelectronics (TFW),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,5675,5675
2609,Round 2,University Of Calcutta,Polymer Science & Technology,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,3962,4098
2610,Round 2,University Of Calcutta,Polymer Science & Technology,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,OBC - A,14114,16313
2611,Round 2,University Of Calcutta,Polymer Science & Technology,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,OBC - B,9230,9230
2612,Round 2,University Of Calcutta,Polymer Science & Technology,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,EWS,10833,14363
2613,Round 2,University Of Calcutta,Polymer Science & Technology,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Open,4436,6619
2614,Round 2,University Of Calcutta,Polymer Science & Technology,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,SC,20732,21337
2615,Round 2,University Of Calcutta,Polymer Science & Technology (TFW),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,6460,6460
2616,Round 2,University Of Calcutta,"CHEMICAL TECHNOLOGY (Ceramic Engineering, Oil Technology, Petrochem & petro refinery Engg, Pharmaceutical & Fine Chemical Technology)",B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,2962,3331
2617,Round 2,University Of Calcutta,"CHEMICAL TECHNOLOGY (Ceramic Engineering, Oil Technology, Petrochem & petro refinery Engg, Pharmaceutical & Fine Chemical Technology)",B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,OBC - A,10445,13623
2618,Round 2,University Of Calcutta,"CHEMICAL TECHNOLOGY (Ceramic Engineering, Oil Technology, Petrochem & petro refinery Engg, Pharmaceutical & Fine Chemical Technology)",B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,OBC - B,8417,8548
2619,Round 2,University Of Calcutta,"CHEMICAL TECHNOLOGY (Ceramic Engineering, Oil Technology, Petrochem & petro refinery Engg, Pharmaceutical & Fine Chemical Technology)",B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,EWS,9660,10895
2620,Round 2,University Of Calcutta,"CHEMICAL TECHNOLOGY (Ceramic Engineering, Oil Technology, Petrochem & petro refinery Engg, Pharmaceutical & Fine Chemical Technology)",B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Open,4494,5045
2621,Round 2,University Of Calcutta,"CHEMICAL TECHNOLOGY (Ceramic Engineering, Oil Technology, Petrochem & petro refinery Engg, Pharmaceutical & Fine Chemical Technology)",B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,SC,15840,17374
2622,Round 2,University Of Calcutta,"CHEMICAL TECHNOLOGY (Ceramic Engineering, Oil Technology, Petrochem & petro refinery Engg, Pharmaceutical & Fine Chemical Technology) - TFW",B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,6660,7001
2623,Round 2,University Of Calcutta,Instrumentation Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,1965,1965
2624,Round 2,University Of Calcutta,Instrumentation Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,OBC - A,7728,8173
2625,Round 2,University Of Calcutta,Instrumentation Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,OBC - B,5179,5525
2626,Round 2,University Of Calcutta,Instrumentation Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,EWS,6389,7601
2627,Round 2,University Of Calcutta,Instrumentation Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Open,2651,2992
2628,Round 2,University Of Calcutta,Instrumentation Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,SC,12382,14065
2629,Round 2,University Of Calcutta,Instrumentation Engineering (TFW),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,3554,3554
2630,Round 2,"UNIVERSITY OF KALYANI, KALYANI",Information Technology,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,4803,6509
2631,Round 2,"UNIVERSITY OF KALYANI, KALYANI",Information Technology,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,OBC - A,14048,17759
2632,Round 2,"UNIVERSITY OF KALYANI, KALYANI",Information Technology,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,OBC - B,7074,9725
2633,Round 2,"UNIVERSITY OF KALYANI, KALYANI",Information Technology,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,EWS,12263,14720
2634,Round 2,"UNIVERSITY OF KALYANI, KALYANI",Information Technology,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,SC,15336,17791
2635,Round 2,"UNIVERSITY OF KALYANI, KALYANI",Information Technology,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,ST,62047,62047
2636,Round 2,"UNIVERSITY OF KALYANI, KALYANI",Information Technology (TFW),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,7496,7496
2637,Round 2,"UNIVERSITY OF KALYANI, KALYANI",Computer Science & Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,2953,5006
2638,Round 2,"UNIVERSITY OF KALYANI, KALYANI",Computer Science & Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,OBC - A,9489,11246
2639,Round 2,"UNIVERSITY OF KALYANI, KALYANI",Computer Science & Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,OBC - B,5530,8168
2640,Round 2,"UNIVERSITY OF KALYANI, KALYANI",Computer Science & Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,EWS,9590,10408
2641,Round 2,"UNIVERSITY OF KALYANI, KALYANI",Computer Science & Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,SC,12807,15526
2642,Round 2,"UNIVERSITY OF KALYANI, KALYANI",Computer Science & Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,ST,56641,56641
2643,Round 2,"UNIVERSITY OF KALYANI, KALYANI",Computer Science & Engineering - TFW,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,4891,4891
2644,Round 2,"UNIVERSITY OF KALYANI, KALYANI",Electronics & Communication Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,5153,6729
2645,Round 2,"UNIVERSITY OF KALYANI, KALYANI",Electronics & Communication Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,OBC - A,17353,18570
2646,Round 2,"UNIVERSITY OF KALYANI, KALYANI",Electronics & Communication Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,OBC - B,10235,10235
2647,Round 2,"UNIVERSITY OF KALYANI, KALYANI",Electronics & Communication Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,EWS,18113,18302
2648,Round 2,"UNIVERSITY OF KALYANI, KALYANI",Electronics & Communication Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,SC,16147,18038
2649,Round 2,"UNIVERSITY OF KALYANI, KALYANI",Electronics & Communication Engineering (TFW),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,5855,5855
2650,Round 2,"UNIVERSITY OF KALYANI, KALYANI",Electronics And Instrumentation Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,6761,9567
2651,Round 2,"UNIVERSITY OF KALYANI, KALYANI",Electronics And Instrumentation Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,OBC - A,20380,20856
2652,Round 2,"UNIVERSITY OF KALYANI, KALYANI",Electronics And Instrumentation Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,OBC - B,11665,13362
2653,Round 2,"UNIVERSITY OF KALYANI, KALYANI",Electronics And Instrumentation Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,EWS,18738,24204
2654,Round 2,"UNIVERSITY OF KALYANI, KALYANI",Electronics And Instrumentation Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,SC,19749,22216
2655,Round 2,"UNIVERSITY OF KALYANI, KALYANI",Electronics And Instrumentation Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,ST,73294,73739
2656,Round 2,"FACULTY OF TECHNOLOGY, UTTAR BANGA KRISHI VISWAVIDYALAYA",Agricultural Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,15041,20296
2657,Round 2,"FACULTY OF TECHNOLOGY, UTTAR BANGA KRISHI VISWAVIDYALAYA",Agricultural Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,OBC - A,24079,28744
2658,Round 2,"FACULTY OF TECHNOLOGY, UTTAR BANGA KRISHI VISWAVIDYALAYA",Agricultural Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,OBC - B,21454,22275
2659,Round 2,"FACULTY OF TECHNOLOGY, UTTAR BANGA KRISHI VISWAVIDYALAYA",Agricultural Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,EWS,39412,44121
2660,Round 2,"FACULTY OF TECHNOLOGY, UTTAR BANGA KRISHI VISWAVIDYALAYA",Agricultural Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,SC,27170,31862
2661,Round 2,"FACULTY OF TECHNOLOGY, UTTAR BANGA KRISHI VISWAVIDYALAYA",Agricultural Engineering (TFW),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,13733,17325
2662,Round 2,West Bengal University of Animal & Fishery Sciences,Dairy Technology,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,OBC - A,26103,33734
2663,Round 2,West Bengal University of Animal & Fishery Sciences,Dairy Technology,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,OBC - B,26068,30264
2664,Round 2,West Bengal University of Animal & Fishery Sciences,Dairy Technology,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,EWS,46363,52081
2665,Round 2,West Bengal University of Animal & Fishery Sciences,Dairy Technology,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Open,15272,19810
2666,Round 2,West Bengal University of Animal & Fishery Sciences,Dairy Technology,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,SC,29073,35110
2667,Round 2,"Aliah University, New Town",Civil Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Open,14428,16170
2668,Round 2,"Aliah University, New Town",Electrical Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Open,9348,11430
2669,Round 2,"Aliah University, New Town",Mechanical Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Open,12112,14466
2670,Round 2,"Aliah University, New Town",Computer Science & Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Open,6255,7099
2671,Round 2,"Aliah University, New Town",Electronics & Communication Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Open,6892,9052
2672,Round 2,"Kaji Nazrul University, Asansol",Mining Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,25948,32018
2673,Round 2,"Kaji Nazrul University, Asansol",Mining Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,OBC - A,38190,42677
2674,Round 2,"Kaji Nazrul University, Asansol",Mining Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,OBC - B,33470,34849
2675,Round 2,"Kaji Nazrul University, Asansol",Mining Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,EWS,83162,88921
2676,Round 2,"Kaji Nazrul University, Asansol",Mining Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,SC,39293,46146
2677,Round 2,"Kaji Nazrul University, Asansol",Mining Engineeringwith Tfw,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,25330,25330
2678,Round 2,"Kaji Nazrul University, Asansol",Metallurgical And Materials Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,23089,30245
2679,Round 2,"Kaji Nazrul University, Asansol",Metallurgical And Materials Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,OBC - A,44589,47667
2680,Round 2,"Kaji Nazrul University, Asansol",Metallurgical And Materials Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,OBC - B,31435,34305
2681,Round 2,"Kaji Nazrul University, Asansol",Metallurgical And Materials Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,EWS,59281,73686
2682,Round 2,"Kaji Nazrul University, Asansol",Metallurgical And Materials Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,SC,43198,49017
2683,Round 2,"Kaji Nazrul University, Asansol",Computer Science & Engineering (Data Science),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,10635,15811
2684,Round 2,"Kaji Nazrul University, Asansol",Computer Science & Engineering (Data Science),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,OBC - A,23382,29850
2685,Round 2,"Kaji Nazrul University, Asansol",Computer Science & Engineering (Data Science),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,OBC - B,18004,18625
2686,Round 2,"Kaji Nazrul University, Asansol",Computer Science & Engineering (Data Science),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,EWS,26157,27980
2687,Round 2,"Kaji Nazrul University, Asansol",Computer Science & Engineering (Data Science),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,SC,27386,29035
2688,Round 2,Swami Vivekananda University,Computer Science & Engineering - TFW,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,41236,44602
2689,Round 2,Swami Vivekananda University,Computer Science & Engineering (Artificial Intelligence And Machine Learning) (TFW),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,37102,47260
2690,Round 2,Swami Vivekananda University,Computer Science & Engineering (Data Science) (TFW),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,47349,52184
2691,Round 2,"ANAND COLLEGE OF EDUCATION, DEBRA, PASCHIM MEDINIPUR",B.Pharm/Pharmaceutical Technology,B. Pharma,WBJEE Seats,All India,Open,85064,96895
2692,Round 2,"ANAND COLLEGE OF EDUCATION, DEBRA, PASCHIM MEDINIPUR",B.Pharm/Pharmaceutical Technology (TFW),B. Pharma,WBJEE Seats,Home State,Tuition Fee Waiver,29473,39698
2693,Round 2,"BENGAL COLLEGE OF PHARMACEUTICAL TECHNOLOGY, DUBRAJPUR, BIRBHUM",B.Pharm/Pharmaceutical Technology (TFW),B. Pharma,WBJEE Seats,Home State,Tuition Fee Waiver,36974,47122
2694,Round 2,"GITANJALI COLLEGE OF PHARMACY, LOHAPUR, BIRBHUM",B.Pharm/Pharmaceutical Technology (TFW),B. Pharma,WBJEE Seats,Home State,Tuition Fee Waiver,35156,44454
2695,Round 2,"Haldia Institute of Pharmacy, Haldia",B.Pharm/Pharmaceutical Technology,B. Pharma,WBJEE Seats,All India,Open,28457,29629
2696,Round 2,"Haldia Institute of Pharmacy, Haldia",B.Pharm/Pharmaceutical Technology,B. Pharma,WBJEE Seats,Home State,OBC - A,86798,86798
2697,Round 2,"Haldia Institute of Pharmacy, Haldia",B.Pharm/Pharmaceutical Technology,B. Pharma,WBJEE Seats,Home State,OBC - B,49919,49919
2698,Round 2,"Haldia Institute of Pharmacy, Haldia",B.Pharm/Pharmaceutical Technology,B. Pharma,WBJEE Seats,Home State,SC,43203,43203
2699,Round 2,SEACOM PHARMACY COLLEGE,B.Pharm/Pharmaceutical Technology (TFW),B. Pharma,WBJEE Seats,Home State,Tuition Fee Waiver,29235,33788
2700,Round 2,ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electrical Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,OBC - A,26311,33573
2701,Round 2,ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electrical Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,OBC - B,23393,26736
2702,Round 2,ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electrical Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,EWS,42700,52365
2703,Round 2,ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electrical Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Open,17907,22978
