Sr.No,Round,Institute,Program,Stream,Seat Type,Quota,Category,Opening Rank,Closing Rank
148,Round 1,"Techno Main Salt Lake, Sector-V, Salt Lake",Computer Science & Engineering - TFW,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,3392,3855
149,Round 1,"Ramkrishna Mahato Government Engineering College, Purulia",Mechanical Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Open,9842,16052
150,Round 1,"Cooch Behar Government Engineering College, Cooch Behar",Mechanical Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - A,21193,26460
151,Round 1,"Cooch Behar Government Engineering College, Cooch Behar",Mechanical Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - B,17693,18440
152,Round 1,"Cooch Behar Government Engineering College, Cooch Behar",Mechanical Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,SC,18894,23488
153,Round 1,"Cooch Behar Government Engineering College, Cooch Behar",Mechanical Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,ST,59798,67078
154,Round 1,"Durgapur Institute of Advanced Technology & Management, Durgapur",Mechanical Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,3109,53414
155,Round 1,"Ramkrishna Mahato Government Engineering College, Purulia",Mechanical Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - B,16133,16845
156,Round 1,"Cooch Behar Government Engineering College, Cooch Behar",Mechanical Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Open,7602,16429
157,Round 1,"Adamas University, Barasat",Mechanical Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,87272,90478
158,Round 1,"Govt. College of Engg. & Textile Technology, Berhampore",Mechanical Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - B,13781,14092
159,Round 1,"Govt. College of Engg. & Textile Technology, Berhampore",Mechanical Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,ST,47943,66399
160,Round 1,"Govt. College of Engg. & Textile Technology, Berhampore",Mechanical Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - A,19978,21371
161,Round 1,"Govt. College of Engg. & Textile Technology, Berhampore",Mechanical Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Open,5958,13328
162,Round 1,"Govt. College of Engg. & Textile Technology, Berhampore",Textile Technology,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Open,10188,22718
163,Round 1,"Govt. College of Engg. & Textile Technology, Berhampore",Textile Technology,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,ST,86701,92407
164,Round 1,"Govt. College of Engg. & Textile Technology, Berhampore",Textile Technology,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - B,23310,24609
165,Round 1,"Om Dayal Group of Institutions, Uluberia, Howrah",Architecture (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,28534,83950
166,Round 1,Jadavpur University,Power Engineering (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,1746,2055
167,Round 1,University Of Calcutta,Optics & Optoelectronics (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,2920,2920
168,Round 1,"Future Institute of Technology, Boral, Garia",Computer Science & Engineering (Artificial Intelligence And Machine Learning),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,32713,94433
169,Round 1,"Future Institute of Technology, Boral, Garia",Computer Science & Engineering (Artificial Intelligence And Machine Learning),B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,267787,342615
170,Round 1,"Bengal College of Pharmaceutical Science & Research, Durgapur",B.Pharm/Pharmaceutical Technology,B. Pharma,WBJEE Seats,All India,Open,11060,44032
171,Round 1,"Bengal Institute of Technology, Dhapa, Kolkata",Computer Science & Engineering (Artificial Intelligence And Machine Learning),B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,170751,363222
172,Round 1,"Bengal Institute of Technology, Dhapa, Kolkata",Computer Science & Engineering (Artificial Intelligence And Machine Learning),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,23258,83971
173,Round 1,"Heritage Institute of Technology, Kolkata",Computer Science & Engineering (Artificial Intelligence And Machine Learning),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,3234,4517
174,Round 1,"Heritage Institute of Technology, Kolkata",Computer Science & Engineering (Artificial Intelligence And Machine Learning),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,ST,34358,34358
175,Round 1,"Dr. B. C. Roy Engineering College, Durgapur",Computer Science And Design,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,16701,63812
176,Round 1,"Dr. B. C. Roy Engineering College, Durgapur",Computer Science And Design,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,152142,216753
177,Round 1,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Mechanical Engineering (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,3478,4576
178,Round 1,"St. Mary's Technical Campus Kolkata, Barasat",Mechanical Engineering (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,29897,45186
179,Round 1,Swami Vivekananda University,Mechanical Engineering (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,24109,46480
180,Round 1,Jadavpur University,Mechanical Engineering (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,1063,1363
181,Round 1,"Cooch Behar Government Engineering College, Cooch Behar",Mechanical Engineering (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,11241,11490
182,Round 1,"Ramkrishna Mahato Government Engineering College, Purulia",Mechanical Engineering (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,9437,10493
183,Round 1,"Ghani Khan Choudhury Institute of Engineering & Technology, Malda",Mechanical Engineering (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,14264,16750
184,Round 1,"Govt. College of Engg. & Textile Technology, Berhampore",Mechanical Engineering (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,10008,10008
185,Round 1,"Kalyani Goverment Engineering College, Kalyani, Nadia",Mechanical Engineering (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,3798,4198
186,Round 1,"Heritage Institute of Technology, Kolkata",Mechanical Engineering (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,11741,15328
187,Round 1,"Calcutta Institute of Engineering & Management, Tollygunge, Kolkata",Electronics & Communication Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,132670,288152
188,Round 1,"Calcutta Institute of Engineering & Management, Tollygunge, Kolkata",Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,18145,95400
189,Round 1,"Pailan College of Management & Technology, Pailan Park",Electronics & Communication Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,575467,580842
190,Round 1,"Pailan College of Management & Technology, Pailan Park",Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,84953,84953
191,Round 1,"Adamas University, Barasat",Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,37413,56941
192,Round 1,"Dr.Sudhir Chandra Sur Institute of Technology and Sports Complex, Dum Dum",Electronics & Communication Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,336014,944802
193,Round 1,"Dr.Sudhir Chandra Sur Institute of Technology and Sports Complex, Dum Dum",Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,48598,59830
194,Round 1,"Modern Institute of Engineering & Technology, Bandel, Hooghly",Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,67362,67362
195,Round 1,"Modern Institute of Engineering & Technology, Bandel, Hooghly",Electronics & Communication Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,965844,965844
196,Round 1,"Camellia Institute of Technology & Management, Bainchi, Hooghly",Electronics & Communication Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,759938,759938
197,Round 1,"Imps College of Engineering & Technology, Malda",Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,60352,60352
198,Round 1,"Imps College of Engineering & Technology, Malda",Electronics & Communication Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,551318,551318
199,Round 1,"Bengal School of Technology, Sugandha, Hooghly",B.Pharm/Pharmaceutical Technology,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,101674,637954
200,Round 1,"Bengal School of Technology, Sugandha, Hooghly",B.Pharm/Pharmaceutical Technology,B. Pharma,WBJEE Seats,Home State,OBC - B,52255,56298
201,Round 1,"P.G. Institute of Medical Sciences, Chandrakona",B.Pharm/Pharmaceutical Technology,B. Pharma,WBJEE Seats,Home State,OBC - A,64257,70428
202,Round 1,"P.G. Institute of Medical Sciences, Chandrakona",B.Pharm/Pharmaceutical Technology,B. Pharma,WBJEE Seats,Home State,OBC - B,60752,64368
203,Round 1,"P.G. Institute of Medical Sciences, Chandrakona",B.Pharm/Pharmaceutical Technology,B. Pharma,WBJEE Seats,Home State,SC,78271,95987
204,Round 1,"P.G. Institute of Medical Sciences, Chandrakona",B.Pharm/Pharmaceutical Technology,B. Pharma,WBJEE Seats,All India,Open,20749,54918
205,Round 1,"Guru Nanak Institute of Pharmaceutical Science and Technology, Sodepur",B.Pharm/Pharmaceutical Technology,B. Pharma,WBJEE Seats,Home State,ST,35368,37036
206,Round 1,"Guru Nanak Institute of Pharmaceutical Science and Technology, Sodepur",B.Pharm/Pharmaceutical Technology,B. Pharma,WBJEE Seats,Home State,OBC - A,9966,9966
207,Round 1,"Guru Nanak Institute of Pharmaceutical Science and Technology, Sodepur",B.Pharm/Pharmaceutical Technology,B. Pharma,WBJEE Seats,All India,Open,330,8448
208,Round 1,"Guru Nanak Institute of Pharmaceutical Science and Technology, Sodepur",B.Pharm/Pharmaceutical Technology,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,42279,137974
209,Round 1,"Bengal College of Pharmaceutical Technology, Dubrajpur, Birbhum",B.Pharm/Pharmaceutical Technology,B. Pharma,WBJEE Seats,Home State,OBC - B,77140,88263
210,Round 1,"Bengal College of Pharmaceutical Technology, Dubrajpur, Birbhum",B.Pharm/Pharmaceutical Technology,B. Pharma,WBJEE Seats,Home State,OBC - A,77301,93392
211,Round 1,"Cooch Behar Government Engineering College, Cooch Behar",Civil Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,SC,18963,27881
212,Round 1,"Cooch Behar Government Engineering College, Cooch Behar",Civil Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,ST,52471,54341
213,Round 1,"Gargi Memorial Institute of Technology, Baruipur, Kolkata",Civil Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,56693,56693
214,Round 1,"Techno Main Salt Lake, Sector-V, Salt Lake",Civil Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,15373,65020
215,Round 1,"Techno Main Salt Lake, Sector-V, Salt Lake",Civil Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,142870,253489
216,Round 1,"Techno India University, Salt Lake",Civil Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,284156,298782
217,Round 1,"Techno India University, Salt Lake",Civil Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,35279,93240
218,Round 1,"Ideal Institute of Engineering, Kalyani",Civil Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,300382,751085
219,Round 1,"Ideal Institute of Engineering, Kalyani",Civil Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,60749,89549
220,Round 1,"Netaji Subhas Engineering College, Garia, Kolkata",Civil Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,220191,267507
221,Round 1,"Netaji Subhas Engineering College, Garia, Kolkata",Civil Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,30416,94631
222,Round 1,"Nshm Knowledge Campus, Durgapur Group of Institutions",Civil Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,657576,657576
223,Round 1,"Regent Education and Research Foundation, Barasat, Kolkata",Civil Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,409253,409253
224,Round 1,"Dr. B. C. Roy Engineering College, Durgapur",Computer Science And Design - TFW,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,16146,19681
225,Round 1,"Bidhan Chandra Krishi Viswa Vidyalaya, Mohanpur, Nadia",Agricultural Engineering (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,5352,5352
226,Round 1,Uttar Banga Krishi Viswa Vidyalaya,Agricultural Engineering (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,7105,10015
227,Round 1,Swami Vivekananda University,Agricultural Engineering (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,30850,45659
228,Round 1,Jadavpur University,Power Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Open,764,1376
229,Round 1,Jadavpur University,Power Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Open (PwD),35923,35923
230,Round 1,Jadavpur University,Power Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,SC,5299,7100
231,Round 1,Jadavpur University,Power Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,ST,22878,28909
232,Round 1,Jadavpur University,Power Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - B,1824,2437
233,Round 1,Jadavpur University,Power Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,402,665
234,Round 1,Jadavpur University,Power Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - A,2766,5021
235,Round 1,University Of Calcutta,Jute & Fibre Technology,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,2298,7332
236,Round 1,University Of Calcutta,Jute & Fibre Technology,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - B,7389,8154
237,Round 1,"Haldia Institute of Technology, Haldia, Purba Medinipur",Electrical Engineering (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,10137,15513
238,Round 1,Swami Vivekananda University,Electrical Engineering (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,18822,37364
239,Round 1,"Heritage Institute of Technology, Kolkata",Electrical Engineering (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,5561,6916
240,Round 1,"Narula Institute of Technology, Agarpara, Kolkata",Electrical Engineering (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,20604,23302
241,Round 1,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Electrical Engineering (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,3170,3476
242,Round 1,"Dr. B. C. Roy Engineering College, Durgapur",Electrical Engineering (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,18594,29446
243,Round 1,Jadavpur University,Electrical Engineering (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,722,1003
244,Round 1,"University of Kalyani, Science Instrumentation Centre",Information Technology (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,5090,5090
245,Round 1,Jadavpur University,Information Technology (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,440,698
246,Round 1,"Bengal College of Engineering & Technology, Durgapur",Information Technology (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,23501,25491
247,Round 1,"Budge Budge Institute of Technology, Budge-Budge",Information Technology (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,24453,24453
248,Round 1,"Narula Institute of Technology, Agarpara, Kolkata",Information Technology (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,10774,12406
249,Round 1,"Bidhan Chandra Krishi Viswa Vidyalaya, Mohanpur, Nadia",Agricultural Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Open (PwD),24052,24052
250,Round 1,Uttar Banga Krishi Viswa Vidyalaya,Agricultural Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - A,15837,19040
251,Round 1,Uttar Banga Krishi Viswa Vidyalaya,Agricultural Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - B,14501,15031
252,Round 1,Uttar Banga Krishi Viswa Vidyalaya,Agricultural Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,ST,35946,74942
253,Round 1,Uttar Banga Krishi Viswa Vidyalaya,Agricultural Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,SC,16577,22465
254,Round 1,Uttar Banga Krishi Viswa Vidyalaya,Agricultural Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Open (PwD),83542,83542
255,Round 1,Uttar Banga Krishi Viswa Vidyalaya,Agricultural Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,6493,13853
256,Round 1,"Jis College of Engineering, Kalyani, Nadia",Agricultural Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,31244,93092
257,Round 1,"Jis College of Engineering, Kalyani, Nadia",Agricultural Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,125563,828439
258,Round 1,"Haldia Institute of Technology, Haldia, Purba Medinipur",Agricultural Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,38005,90402
259,Round 1,"Haldia Institute of Technology, Haldia, Purba Medinipur",Agricultural Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,299381,642311
260,Round 1,Swami Vivekananda University,Agricultural Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,420217,571213
261,Round 1,Swami Vivekananda University,Agricultural Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,18041,88359
262,Round 1,"Ideal Institute of Engineering, Kalyani",Computer Science & Engineering - TFW,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,15592,15821
263,Round 1,"Netaji Subhas Engineering College, Garia, Kolkata",Computer Science & Engineering - TFW,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,4987,6540
264,Round 1,"Nshm Knowledge Campus, Durgapur Group of Institutions",Computer Science & Engineering - TFW,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,16294,26342
265,Round 1,"Regent Education and Research Foundation, Barasat, Kolkata",Computer Science & Engineering - TFW,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,29252,29667
266,Round 1,"Swami Vivekananda Institute of Science & Technology, Sonarpur",Computer Science & Engineering - TFW,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,17098,23263
