Sr.No,Round,Institute,Program,Stream,Quota,Category,Opening Rank,Closing Rank
195,Round 1,"Budge Budge Institute of Technology, Budge-Budge",Electronics & Communication Engineering/Electronics & Telecommunication Engineering,B.E/B. Tech,Home State,OBC - B,54298.0,56131
196,Round 1,"Ideal Institute of Engineering, Kalyani",Electronics & Communication Engineering/Electronics & Telecommunication Engineering,B.E/B. Tech,Home State,OBC - B,64574.0,64574
197,Round 1,University Of Calcutta,Electronics & Communication Engineering/Electronics & Telecommunication Engineering,B.E/B. Tech,Home State,OBC - B,1511.0,1511
198,Round 1,Jadavpur University,Electronics & Communication Engineering/Electronics & Telecommunication Engineering,B.E/B. Tech,Home State,OBC - B,252.0,357
199,Round 1,Jadavpur University,Construction Engineering,B.E/B. Tech,Home State,OBC - B,2242.0,2464
200,Round 1,"Govt. College of Engineering & Ceramic Technology, Kolkata",Ceramic Enginering And Technology,B.E/B. Tech,Home State,OBC - B,7035.0,7270
201,Round 1,"Haldia Institute of Pharmacy, Haldia",B.Pharm/Pharmaceutical Technology,B. Pharma,Home State,OBC - B,18751.0,18751
202,Round 1,"Bengal College of Pharmaceutical Technology, Dubrajpur, Birbhum",B.Pharm/Pharmaceutical Technology,B. Pharma,Home State,OBC - B,26480.0,29094
203,Round 1,"Anand College of Education, Debra, Paschim Medinipur",B.Pharm/Pharmaceutical Technology,B. Pharma,Home State,OBC - B,26887.0,29542
204,Round 1,"Nshm Knowledge Campus, Kolkata Group of Institutions, Kolkata",B.Pharm/Pharmaceutical Technology,B. Pharma,Home State,OBC - B,7970.0,9464
205,Round 1,"Sanaka Education Trusts Group of Institutions, Durgapur, Burdwan",B.Pharm/Pharmaceutical Technology,B. Pharma,Home State,OBC - B,21658.0,23712
206,Round 1,Jadavpur University,B.Pharm/Pharmaceutical Technology,B.E/B. Tech,Home State,OBC - B,2472.0,3051
207,Round 1,"Global College of Pharmaceutical Technology, Krishnanagar",B.Pharm/Pharmaceutical Technology,B. Pharma,Home State,OBC - B,25069.0,25769
208,Round 1,"Birbhum Pharmacy School, Hetampur, Birbhum",B.Pharm/Pharmaceutical Technology,B. Pharma,Home State,OBC - B,23847.0,24921
209,Round 1,"P.G. Institute of Medical Sciences, Chandrakona",B.Pharm/Pharmaceutical Technology,B. Pharma,Home State,OBC - B,23434.0,25562
210,Round 1,University Of Calcutta,"CERAMIC ENGINEERING, OIL TECHNOLOGY, PETROCHEM & PETRO REFINERY ENGG, PHARMACEUTICAL & FINE CHEMICAL TECHNOLOGY",B.E/B. Tech,Home State,OBC - B,4901.0,4901
211,Round 1,Swami Vivekananda University,Data Science,B.E/B. Tech,Home State,OBC - B,48744.0,56033
212,Round 1,"Kaji Nazrul University, Asansol",Computer Science & Engineering (Data Science),B.E/B. Tech,Home State,OBC - B,5948.0,6070
213,Round 1,"St. Mary's Technical Campus Kolkata, Barasat",Computer Science & Engineering (Artificial Intelligence And Machine Learning),B.E/B. Tech,Home State,OBC - B,61170.0,61170
214,Round 1,Jadavpur University,Architectural Engineering,B.E/B. Tech,Home State,OBC - B,3194.0,3399
215,Round 1,"Ramkrishna Mahato Government Engineering College, Purulia",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,OBC - B (PwD),54354.0,54354
216,Round 1,"Govt. College of Engineering & Textile Technology, Serampore",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,OBC - B (PwD),39702.0,39702
217,Round 1,Jadavpur University,Mechanical Engineering,B.E/B. Tech,Home State,OBC - B (PwD),34729.0,34729
218,Round 1,Jadavpur University,Electrical Engineering,B.E/B. Tech,Home State,OBC - B (PwD),18938.0,18938
219,Round 1,Jadavpur University,Civil Engineering,B.E/B. Tech,Home State,OBC - B (PwD),36226.0,36226
220,Round 1,"Dr. B. C. Roy Engineering College, Durgapur",COMPUTER SCIENCE AND DESIGN - TFW,B.E/B. Tech,Home State,Tuition Fee Waiver,14219.0,15055
221,Round 1,"Institute of Engineering & Management, Salt Lake",Electrical & Electronics Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,4614.0,4614
222,Round 1,"Academy of Technology, Adisaptagram, Hooghly",Electrical & Electronics Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,7804.0,11376
223,Round 1,"University Institute of Technology, Burdwan (Self Financing Course)",Civil Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,10375.0,11987
224,Round 1,"Techno India University, Salt Lake",Civil Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,13310.0,13815
225,Round 1,"Techno Main Salt Lake, Sector-V, Salt Lake",Civil Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,13427.0,14352
226,Round 1,Jadavpur University,Civil Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,704.0,1287
227,Round 1,"Meghnad Saha Institute of Technology, Kolkata",Civil Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,16721.0,17772
228,Round 1,"Heritage Institute of Technology, Kolkata",Civil Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,8254.0,8974
229,Round 1,"Haldia Institute of Technology, Haldia, Purba Medinipur",Civil Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,14625.0,17175
230,Round 1,"Ramkrishna Mahato Government Engineering College, Purulia",Civil Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,4148.0,6625
231,Round 1,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Civil Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,4165.0,4748
232,Round 1,"Cooch Behar Government Engineering College, Cooch Behar",Civil Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,4605.0,6359
233,Round 1,University Of Calcutta,Electrical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,1064.0,1064
234,Round 1,"University Institute of Technology, Burdwan (Self Financing Course)",Electrical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,7051.0,8728
235,Round 1,"Techno India University, Salt Lake",Electrical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,7028.0,9998
236,Round 1,"Techno Main Salt Lake, Sector-V, Salt Lake",Electrical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,5656.0,9324
237,Round 1,Jadavpur University,Electrical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,127.0,398
238,Round 1,"St. Thomas College of Engineering & Technology, Khidirpur, Kolkata",Electrical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,9305.0,10948
239,Round 1,"Narula Institute of Technology, Agarpara, Kolkata",Electrical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,8406.0,16603
240,Round 1,"Mckv Institute of Engineering, Liluah, Howrah",Electrical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,12747.0,16087
241,Round 1,"Institute of Engineering & Management, Salt Lake",Electrical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,2324.0,5054
242,Round 1,"Gargi Memorial Institute of Technology, Baruipur, Kolkata",Electrical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,15761.0,18805
243,Round 1,"Heritage Institute of Technology, Kolkata",Electrical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,3992.0,5526
244,Round 1,"Guru Nanak Institute of Technology, Panihati, Sodepur",Electrical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,13441.0,14394
245,Round 1,"Haldia Institute of Technology, Haldia, Purba Medinipur",Electrical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,10292.0,12294
246,Round 1,"Dr. B. C. Roy Engineering College, Durgapur",Electrical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,10976.0,15664
247,Round 1,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Electrical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,2581.0,2760
248,Round 1,"Govt. College of Engg. & Textile Technology, Berhampore",Electrical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,3783.0,4395
249,Round 1,"Cooch Behar Government Engineering College, Cooch Behar",Electrical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,4618.0,6408
250,Round 1,"Kalyani Goverment Engineering College, Kalyani, Nadia",Electrical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,1577.0,2018
251,Round 1,"Ramkrishna Mahato Government Engineering College, Purulia",Electrical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,5533.0,6823
252,Round 1,"Ghani Khan Choudhury Institute of Engineering & Technology, Malda",Electrical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,6378.0,6711
253,Round 1,"Academy of Technology, Adisaptagram, Hooghly",Electrical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,11134.0,13257
254,Round 1,"Techno India University, Salt Lake",Mechanical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,9829.0,13458
255,Round 1,"Techno Main Salt Lake, Sector-V, Salt Lake",Mechanical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,4885.0,7747
256,Round 1,Jadavpur University,Mechanical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,335.0,677
257,Round 1,"Narula Institute of Technology, Agarpara, Kolkata",Mechanical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,12837.0,16791
258,Round 1,"Institute of Engineering & Management, Salt Lake",Mechanical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,6594.0,7148
259,Round 1,"Heritage Institute of Technology, Kolkata",Mechanical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,5589.0,7784
260,Round 1,"Haldia Institute of Technology, Haldia, Purba Medinipur",Mechanical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,12630.0,14426
261,Round 1,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Mechanical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,3141.0,3434
262,Round 1,"Cooch Behar Government Engineering College, Cooch Behar",Mechanical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,4608.0,6075
263,Round 1,"Govt. College of Engg. & Textile Technology, Berhampore",Mechanical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,5124.0,5400
264,Round 1,"Ramkrishna Mahato Government Engineering College, Purulia",Mechanical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,5524.0,8126
265,Round 1,"Kalyani Goverment Engineering College, Kalyani, Nadia",Mechanical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,2202.0,2255
266,Round 1,"Ghani Khan Choudhury Institute of Engineering & Technology, Malda",Mechanical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,6597.0,8773
267,Round 1,"Academy of Technology, Adisaptagram, Hooghly",Mechanical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,11223.0,11907
268,Round 1,University Of Calcutta,Information Technology (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,832.0,832
269,Round 1,"University of Kalyani, Science Instrumentation Centre",Information Technology (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,3680.0,3680
270,Round 1,"Maulana Abul Kalam Azad University of Technology, West Bengal",Information Technology (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,2264.0,2524
271,Round 1,"University Institute of Technology, Burdwan (Self Financing Course)",Information Technology (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,2846.0,5984
272,Round 1,"Techno Main Salt Lake, Sector-V, Salt Lake",Information Technology (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,3483.0,4170
273,Round 1,Jadavpur University,Information Technology (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,142.0,283
274,Round 1,"Rcc Institute of Information Technology, Kolkata",Information Technology (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,6871.0,8778
275,Round 1,"Netaji Subhas Engineering College, Garia, Kolkata",Information Technology (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,6891.0,8697
276,Round 1,"Techno International New Town, Rajarhat, New Town",Information Technology (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,6297.0,12309
277,Round 1,"St. Thomas College of Engineering & Technology, Khidirpur, Kolkata",Information Technology (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,5151.0,5891
278,Round 1,"Narula Institute of Technology, Agarpara, Kolkata",Information Technology (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,9758.0,11764
279,Round 1,"Meghnad Saha Institute of Technology, Kolkata",Information Technology (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,5884.0,8123
280,Round 1,"Mckv Institute of Engineering, Liluah, Howrah",Information Technology (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,8569.0,9639
281,Round 1,"Jis College of Engineering, Kalyani, Nadia",Information Technology (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,11854.0,13708
282,Round 1,"Institute of Engineering & Management, Salt Lake",Information Technology (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,2369.0,2548
283,Round 1,"Heritage Institute of Technology, Kolkata",Information Technology (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,2599.0,2866
284,Round 1,"Guru Nanak Institute of Technology, Panihati, Sodepur",Information Technology (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,9473.0,13017
285,Round 1,"Haldia Institute of Technology, Haldia, Purba Medinipur",Information Technology (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,5720.0,7626
286,Round 1,"B.P. Poddar Institute of Management & Technology, Kolkata",Information Technology (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,7675.0,8259
287,Round 1,"College of Engineering and Management, Kolaghat",Information Technology (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,12931.0,13992
288,Round 1,"Dr. B. C. Roy Engineering College, Durgapur",Information Technology (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,7376.0,11706
289,Round 1,"Govt. College of Engineering & Textile Technology, Serampore",Information Technology (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,3981.0,4080
290,Round 1,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Information Technology (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,1966.0,2020
291,Round 1,"Goverment College of Engineering and Leather Technology, Kolkata",Information Technology (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,3055.0,3278
292,Round 1,"Kalyani Goverment Engineering College, Kalyani, Nadia",Information Technology (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,1135.0,1468
293,Round 1,"Govt. College of Engineering & Ceramic Technology, Kolkata",Information Technology (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,2987.0,3017
294,Round 1,"Asansol Engineering College, Asansol, Burdwan",Information Technology (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,5029.0,10542
295,Round 1,"Heritage Institute of Technology, Kolkata",Chemical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,3545.0,7124
296,Round 1,"Haldia Institute of Technology, Haldia, Purba Medinipur",Chemical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,5664.0,8874
297,Round 1,University Of Calcutta,Chemical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,2097.0,2097
298,Round 1,Jadavpur University,Chemical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,406.0,916
299,Round 1,Jadavpur University,Production Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,585.0,861
300,Round 1,Swami Vivekananda University,COMPUTER SCIENCE & ENGINEERING - TFW,B.E/B. Tech,Home State,Tuition Fee Waiver,13643.0,15931
301,Round 1,"Govt. College of Engineering & Textile Technology, Serampore",COMPUTER SCIENCE & ENGINEERING - TFW,B.E/B. Tech,Home State,Tuition Fee Waiver,3106.0,3107
302,Round 1,"Jalpaiguri Goverment Engineering College,Jalpaiguri",COMPUTER SCIENCE & ENGINEERING - TFW,B.E/B. Tech,Home State,Tuition Fee Waiver,1446.0,1641
303,Round 1,"Cooch Behar Government Engineering College, Cooch Behar",COMPUTER SCIENCE & ENGINEERING - TFW,B.E/B. Tech,Home State,Tuition Fee Waiver,2556.0,3964
304,Round 1,"Goverment College of Engineering and Leather Technology, Kolkata",COMPUTER SCIENCE & ENGINEERING - TFW,B.E/B. Tech,Home State,Tuition Fee Waiver,1721.0,2954
305,Round 1,"Govt. College of Engg. & Textile Technology, Berhampore",COMPUTER SCIENCE & ENGINEERING - TFW,B.E/B. Tech,Home State,Tuition Fee Waiver,3497.0,3591
306,Round 1,"Ramkrishna Mahato Government Engineering College, Purulia",COMPUTER SCIENCE & ENGINEERING - TFW,B.E/B. Tech,Home State,Tuition Fee Waiver,3322.0,3931
307,Round 1,"Kalyani Goverment Engineering College, Kalyani, Nadia",COMPUTER SCIENCE & ENGINEERING - TFW,B.E/B. Tech,Home State,Tuition Fee Waiver,364.0,856
308,Round 1,"Govt. College of Engineering & Ceramic Technology, Kolkata",COMPUTER SCIENCE & ENGINEERING - TFW,B.E/B. Tech,Home State,Tuition Fee Waiver,1993.0,2619
309,Round 1,"Asansol Engineering College, Asansol, Burdwan",COMPUTER SCIENCE & ENGINEERING - TFW,B.E/B. Tech,Home State,Tuition Fee Waiver,4820.0,9178
310,Round 1,"Academy of Technology, Adisaptagram, Hooghly",COMPUTER SCIENCE & ENGINEERING - TFW,B.E/B. Tech,Home State,Tuition Fee Waiver,4220.0,6598
311,Round 1,"B.P. Poddar Institute of Management & Technology, Kolkata",COMPUTER SCIENCE & ENGINEERING - TFW,B.E/B. Tech,Home State,Tuition Fee Waiver,4484.0,6925
312,Round 1,"Bengal College of Engineering & Technology, Durgapur",COMPUTER SCIENCE & ENGINEERING - TFW,B.E/B. Tech,Home State,Tuition Fee Waiver,4055.0,13466
313,Round 1,"Bankura Unnayani Institute of Engineering, Bankura",COMPUTER SCIENCE & ENGINEERING - TFW,B.E/B. Tech,Home State,Tuition Fee Waiver,5216.0,12864
314,Round 1,"Bengal Institute of Technology, Dhapa, Kolkata",COMPUTER SCIENCE & ENGINEERING - TFW,B.E/B. Tech,Home State,Tuition Fee Waiver,7835.0,10578
315,Round 1,"Budge Budge Institute of Technology, Budge-Budge",COMPUTER SCIENCE & ENGINEERING - TFW,B.E/B. Tech,Home State,Tuition Fee Waiver,11133.0,15388
316,Round 1,"Dr. B. C. Roy Engineering College, Durgapur",COMPUTER SCIENCE & ENGINEERING - TFW,B.E/B. Tech,Home State,Tuition Fee Waiver,6945.0,10470
317,Round 1,"College of Engineering and Management, Kolaghat",COMPUTER SCIENCE & ENGINEERING - TFW,B.E/B. Tech,Home State,Tuition Fee Waiver,5858.0,11306
